Normalized to period: 1870-2023 - inclusive
          Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
1961  -0.0826   0.0929   0.0235   0.2418   0.1605   0.2163  -0.1867  -0.1392  -0.3882  -0.5986  -0.0792  -0.2359
1962  -0.1826  -0.1071  -0.2865  -0.2082  -0.2495  -0.1037  -0.1667  -0.0192  -0.4282  -0.2086  -0.3192  -0.4459
1963  -0.2526  -0.2071   0.0635   0.0518   0.1605   0.2363   0.8633   1.0208   0.7818   0.9514   0.8608   1.0941
1964   0.8174   0.6029  -0.0365  -0.4182  -0.5695  -0.7637  -0.5067  -0.6492  -0.7982  -0.8886  -0.9892  -1.0159
1965  -0.5026  -0.2971  -0.2165   0.0218   0.3505   0.5663   0.9433   1.3608   1.3918   1.7214   1.6608   1.5041
1966   1.1974   0.8829   0.9435   0.6518   0.1105   0.2463   0.3633   0.0108   0.0818   0.0714  -0.2592  -0.2159
1967  -0.4926  -0.5071  -0.3465  -0.4182  -0.0695  -0.0137   0.0333  -0.1892  -0.4482  -0.2686  -0.2192  -0.2959
1968  -0.5326  -0.6871  -0.6365  -0.3582  -0.2695   0.2963   0.4533   0.4408   0.1818   0.4314   0.8808   0.8141
1969   0.9674   1.0829   0.7235   0.4418   0.5505   0.3763   0.2333   0.6308   0.6018   0.7714   0.8608   0.7341
1970   0.6174   0.4129   0.3835   0.2918   0.1705  -0.1937  -0.8367  -0.8392  -0.6482  -0.5386  -0.7292  -1.0659
1971  -1.4026  -1.2271  -1.1765  -0.8582  -0.6595  -0.6637  -0.4967  -0.5392  -0.6182  -0.6686  -0.7392  -0.8459
1972  -0.5126  -0.1571  -0.1365   0.3218   0.4905   0.7763   0.9733   1.4208   1.3218   1.8814   1.9908   2.2441
1973   1.6674   1.1329   0.6935   0.0418  -0.3995  -0.7437  -1.0067  -1.0992  -1.2682  -1.4686  -1.9592  -2.1259
1974  -1.9526  -1.4471  -1.3165  -0.8882  -0.6295  -0.5837  -0.5067  -0.1992  -0.2182  -0.6386  -0.8392  -0.8059
1975  -0.3026  -0.2771  -0.4765  -0.4782  -0.8295  -1.1437  -1.0967  -1.0392  -1.3082  -1.3586  -1.3492  -1.5859
1976  -1.7326  -0.9971  -0.5565  -0.3082  -0.3295   0.1163   0.2933   0.4208   0.7018   0.9714   1.0008   0.6941
1977   0.9074   0.6029   0.5135  -0.1382   0.1405   0.4763   0.5833   0.3708   0.5718   1.0014   1.1508   1.1341
1978   0.7874   0.5629   0.1835  -0.2582  -0.3295  -0.3437  -0.3367  -0.4992  -0.4682  -0.2286  -0.0392   0.1241
1979   0.1174   0.1529   0.2435   0.2818   0.0705   0.1463  -0.0667   0.3308   0.6118   0.4314   0.4608   0.7441
1980   0.6174   0.3829   0.2135   0.3118   0.3005   0.4763   0.1633  -0.1092   0.0118   0.0114   0.2108   0.4041
1981  -0.3926  -0.3971   0.1035  -0.0582   0.0605  -0.0337  -0.2967  -0.0592   0.0618   0.0814  -0.1492   0.1141
1982   0.0274  -0.0671   0.1035   0.3518   0.8105   1.0363   0.7733   1.0408   1.5218   2.1114   2.1808   2.3841
1983   2.4974   2.2729   1.8135   1.2318   1.2905   0.7363   0.0233  -0.0092  -0.3582  -0.9186  -1.0192  -0.8959
1984  -0.7326  -0.4771  -0.3565  -0.4882  -0.4795  -0.7837  -0.2667  -0.2892  -0.2182  -0.7186  -1.0592  -1.4859
1985  -0.8226  -0.8571  -0.8365  -0.8682  -0.7295  -0.6437  -0.4667  -0.3792  -0.4382  -0.5286  -0.3192  -0.3459
1986  -0.7226  -0.5871  -0.3865  -0.2982  -0.3095   0.0363   0.2933   0.3508   0.7218   1.0114   1.1608   1.0241
1987   1.2574   1.2329   1.3635   1.0018   1.0705   1.3463   1.4733   1.6008   1.6618   1.4814   1.4008   1.1041
